movieId,title,genres
571,"Last Supper, The (1995)",Drama|Thriller
572,Primal Fear (1996),Crime|Drama|Mystery|Thriller
573,Carried Away (1996),Drama|Romance
574,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance
575,Land and Freedom (Tierra y libertad) (1995),Drama|War
576,Denise Calls Up (1995),Comedy
577,Theodore Rex (1995),Comedy
578,"Family Thing, A (1996)",Comedy|Drama
579,Sgt. Bilko (1996),Comedy
580,Jack and Sarah (1995),Romance
581,Girl 6 (1996),Comedy|Drama
582,Diabolique (1996),Drama|Thriller
583,Nelly & Monsieur Arnaud (1995),Drama
584,Courage Under Fire (1996),Action|Crime|Drama|War
585,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller
586,Cold Fever (Á köldum klaka) (1995),Comedy|Drama
587,Moll Flanders (1996),Drama
588,"301, 302 (301/302) (1995)",Horror|Mystery|Thriller
589,Dragonheart (1996),Action|Adventure|Fantasy
590,Eddie (1996),Comedy
591,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller
592,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical
593,Fear (1996),Thriller
594,Kids in the Hall: Brain Candy (1996),Comedy
595,Faithful (1996),Comedy
596,Underground (1995),Comedy|Drama|War
597,All Things Fair (Lust och fägring stor) (1995),Drama|Romance|War
598,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action
599,Song of the Little Road (Pather Panchali) (1955),Drama
600,"World of Apu, The (Apur Sansar) (1959)",Drama
601,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
602,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
603,Barbarella (1968),Adventure|Comedy|Sci-Fi
604,Some Folks Call It a Sling Blade (1993),Drama|Thriller
605,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller
606,Coup de torchon (Clean Slate) (1981),Crime
607,It's My Party (1996),Drama
608,Country Life (1994),Drama|Romance
609,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War
610,Mrs. Winterbourne (1996),Comedy|Romance
611,Solo (1996),Action|Sci-Fi|Thriller
612,"Substitute, The (1996)",Action|Crime|Drama
613,True Crime (1996),Mystery|Thriller
614,Butterfly Kiss (1995),Drama|Thriller
615,Feeling Minnesota (1996),Drama|Romance
616,Delta of Venus (1995),Drama
617,Angus (1995),Comedy
618,Faces (1968),Drama
619,Boys (1996),Drama
620,"Quest, The (1996)",Action|Adventure
621,Cosi (1996),Comedy
622,Sunset Park (1996),Drama
623,Mulholland Falls (1996),Crime|Drama|Thriller
624,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
625,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical
626,Celtic Pride (1996),Comedy
627,Flipper (1996),Adventure|Children
628,Captives (1994),Crime|Drama|Romance|Thriller
629,Dead Man (1995),Drama|Mystery|Western
630,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance
631,Switchblade Sisters (1975),Crime
632,Mouth to Mouth (Boca a boca) (1995),Comedy
633,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi
634,Multiplicity (1996),Comedy
635,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
636,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary
637,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller
638,"Great White Hype, The (1996)",Comedy
639,Last Dance (1996),Drama
640,Cold Comfort Farm (1995),Comedy
641,Heaven's Prisoners (1996),Crime|Thriller
642,Original Gangstas (1996),Crime
643,"Rock, The (1996)",Action|Adventure|Thriller
644,Cemetery Man (Dellamorte Dellamore) (1994),Horror
645,Twister (1996),Action|Adventure|Romance|Thriller
646,Barb Wire (1996),Action|Sci-Fi
647,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
648,Thinner (1996),Horror|Thriller
649,Spy Hard (1996),Comedy
650,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy
651,Force of Evil (1948),Film-Noir
652,"Stupids, The (1996)",Comedy
653,"Arrival, The (1996)",Action|Sci-Fi|Thriller
654,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
655,Careful (1992),Comedy|Horror
656,"Month by the Lake, A (1995)",Comedy|Drama|Romance
657,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children
658,Kim (1950),Children|Drama
659,Carmen Miranda: Bananas Is My Business (1994),Documentary
660,Ashes of Time (Dung che sai duk) (1994),Drama
661,Maya Lin: A Strong Clear Vision (1994),Documentary
662,Stalingrad (1993),Drama|War
663,"Phantom, The (1996)",Action|Adventure
664,Striptease (1996),Comedy|Crime
665,Heavy (1995),Drama|Romance
666,Jack (1996),Comedy|Drama
667,I Shot Andy Warhol (1996),Drama
668,"Grass Harp, The (1995)",Comedy|Drama
669,Marlene Dietrich: Shadow and Light (1996),Documentary
670,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)",Comedy|Drama
671,Spirits of the Dead (1968),Horror|Mystery
672,Trainspotting (1996),Comedy|Crime|Drama
673,'Til There Was You (1997),Drama|Romance
674,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
675,Stealing Beauty (1996),Drama
676,"Fan, The (1996)",Drama|Thriller
677,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance
678,"Cable Guy, The (1996)",Comedy|Thriller
679,Kingpin (1996),Comedy
680,Eraser (1996),Action|Drama|Thriller
681,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
682,Daylight (1996),Action|Adventure|Drama|Thriller
683,"Frighteners, The (1996)",Comedy|Horror|Thriller
684,Lone Star (1996),Drama|Mystery|Western
685,Harriet the Spy (1996),Children|Comedy
686,Phenomenon (1996),Drama|Romance
687,Walking and Talking (1996),Comedy|Drama|Romance
688,She's the One (1996),Comedy|Romance
689,"Time to Kill, A (1996)",Drama|Thriller
690,American Buffalo (1996),Crime|Drama
691,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance
692,Alaska (1996),Adventure|Children
693,Fled (1996),Action|Adventure
694,Kazaam (1996),Children|Comedy|Fantasy
695,Larger Than Life (1996),Comedy
696,"Very Brady Sequel, A (1996)",Comedy
697,"Collector, The (La collectionneuse) (1967)",Drama
698,Kaspar Hauser (1993),Drama|Mystery
699,"Adventures of Pinocchio, The (1996)",Adventure|Children
700,Joe's Apartment (1996),Comedy|Fantasy|Musical
701,"First Wives Club, The (1996)",Comedy
702,Stonewall (1995),Drama
703,Ransom (1996),Crime|Thriller
704,High School High (1996),Comedy
705,Foxfire (1996),Drama
706,Chain Reaction (1996),Action|Adventure|Thriller
707,Matilda (1996),Children|Comedy|Fantasy
708,Emma (1996),Comedy|Drama|Romance
709,"Crow: City of Angels, The (1996)",Action|Thriller
710,House Arrest (1996),Children|Comedy
711,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror
712,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror
713,Flirt (1995),Drama
714,"Spitfire Grill, The (1996)",Drama
715,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
716,Cyclo (Xich lo) (1995),Crime|Drama
717,Basquiat (1996),Drama
718,Tin Cup (1996),Comedy|Drama|Romance
719,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama
720,"Godfather, The (1972)",Crime|Drama
721,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy
722,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller
723,Manny & Lo (1996),Drama
724,Bound (1996),Crime|Drama|Romance|Thriller
725,Carpool (1996),Comedy|Crime
726,Kansas City (1996),Crime|Drama|Musical|Thriller
727,Gone Fishin' (1997),Comedy
728,Nothing to Lose (1994),Action|Crime|Drama
729,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller
730,Girls Town (1996),Comedy|Drama
731,"Relic, The (1997)",Horror|Thriller
732,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
733,First Kid (1996),Children|Comedy
734,"Trigger Effect, The (1996)",Drama|Thriller
735,Bogus (1996),Children|Drama|Fantasy
736,Bulletproof (1996),Action|Comedy|Crime
737,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical
738,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller
739,Twelfth Night (1996),Comedy|Drama|Romance
740,Mother Night (1996),Drama
741,Wild Reeds (Les roseaux sauvages) (1994),Drama
742,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War
743,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
744,Singin' in the Rain (1952),Comedy|Musical|Romance
745,"American in Paris, An (1951)",Musical|Romance
746,Funny Face (1957),Comedy|Musical
747,Breakfast at Tiffany's (1961),Drama|Romance
748,Vertigo (1958),Drama|Mystery|Romance|Thriller
749,Rear Window (1954),Mystery|Thriller
750,It Happened One Night (1934),Comedy|Romance
751,Gaslight (1944),Drama|Thriller
752,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
753,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
754,"Apartment, The (1960)",Comedy|Drama|Romance
755,Some Like It Hot (1959),Comedy|Crime
756,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller
757,Casablanca (1942),Drama|Romance
758,"Maltese Falcon, The (1941)",Film-Noir|Mystery
759,My Fair Lady (1964),Comedy|Drama|Musical|Romance
760,Sabrina (1954),Comedy|Romance
761,Roman Holiday (1953),Comedy|Drama|Romance
762,"Little Princess, The (1939)",Children|Drama
763,Meet Me in St. Louis (1944),Musical
764,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
765,Gone with the Wind (1939),Drama|Romance|War
766,My Favorite Year (1982),Comedy
767,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
768,Citizen Kane (1941),Drama|Mystery
769,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
770,Golden Earrings (1947),Adventure|Romance|War
771,All About Eve (1950),Drama
772,"Women, The (1939)",Comedy
773,Rebecca (1940),Drama|Mystery|Romance|Thriller
774,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller
775,Notorious (1946),Film-Noir|Romance|Thriller
776,Spellbound (1945),Mystery|Romance|Thriller
777,"Affair to Remember, An (1957)",Drama|Romance
778,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
779,Father of the Bride (1950),Comedy
780,"Band Wagon, The (1953)",Comedy|Musical
781,Ninotchka (1939),Comedy|Romance
782,Love in the Afternoon (1957),Comedy|Romance
783,Gigi (1958),Musical
784,"Reluctant Debutante, The (1958)",Comedy|Drama
785,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance
786,"Mark of Zorro, The (1940)",Adventure
787,Laura (1944),Crime|Film-Noir|Mystery
788,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance
789,Lost Horizon (1937),Drama
790,Top Hat (1935),Comedy|Musical|Romance
791,To Be or Not to Be (1942),Comedy|Drama|War
792,My Man Godfrey (1936),Comedy|Romance
793,Giant (1956),Drama|Romance|Western
794,East of Eden (1955),Drama
795,"Thin Man, The (1934)",Comedy|Crime
796,His Girl Friday (1940),Comedy|Romance
797,Around the World in 80 Days (1956),Adventure|Comedy
798,It's a Wonderful Life (1946),Drama|Fantasy|Romance
799,Mr. Smith Goes to Washington (1939),Drama
800,Bringing Up Baby (1938),Comedy|Romance
801,Penny Serenade (1941),Drama|Romance
802,"Scarlet Letter, The (1926)",Drama
803,Lady of Burlesque (1943),Comedy|Mystery
804,Of Human Bondage (1934),Drama
805,Angel on My Shoulder (1946),Crime|Drama
806,Little Lord Fauntleroy (1936),Drama
807,They Made Me a Criminal (I Became a Criminal) (They Made Me a Fugitive) (1939),Crime|Drama
808,"Inspector General, The (1949)",Musical
809,Angel and the Badman (1947),Romance|Western
810,"39 Steps, The (1935)",Drama|Mystery|Thriller
811,"Walk in the Sun, A (1945)",War
812,"Outlaw, The (1943)",Western
813,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller
814,"African Queen, The (1951)",Adventure|Comedy|Romance|War
815,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance
816,Cat on a Hot Tin Roof (1958),Drama
817,"Last Time I Saw Paris, The (1954)",Drama
818,Meet John Doe (1941),Comedy|Drama
819,Algiers (1938),Drama|Romance
820,"Farewell to Arms, A (1932)",Romance|War
821,Dangerous Ground (1997),Drama
822,Picnic (1955),Drama
823,"Pompatus of Love, The (1996)",Comedy|Drama
824,Fly Away Home (1996),Adventure|Children
825,Bliss (1997),Drama|Romance
826,Grace of My Heart (1996),Comedy|Drama
827,Maximum Risk (1996),Action|Adventure|Thriller
828,Michael Collins (1996),Drama
829,"Rich Man's Wife, The (1996)",Thriller
830,Infinity (1996),Drama
831,Big Night (1996),Comedy|Drama
832,Last Man Standing (1996),Action|Crime|Drama|Thriller
833,Caught (1996),Drama|Thriller
834,Set It Off (1996),Action|Crime
835,2 Days in the Valley (1996),Crime|Film-Noir
836,Curdled (1996),Crime
837,Ed's Next Move (1996),Comedy|Romance
838,Extreme Measures (1996),Drama|Thriller
839,"Glimmer Man, The (1996)",Action|Thriller
840,D3: The Mighty Ducks (1996),Children|Comedy
841,"Chamber, The (1996)",Drama
842,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western
843,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western
844,Escape to Witch Mountain (1975),Adventure|Children|Fantasy
845,"Love Bug, The (1969)",Children|Comedy
846,Herbie Rides Again (1974),Adventure|Children|Comedy
847,Old Yeller (1957),Children|Drama
848,"Parent Trap, The (1961)",Children|Comedy|Romance
849,Pollyanna (1960),Children|Comedy|Drama
850,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama
851,"Shaggy Dog, The (1959)",Children|Comedy
852,Swiss Family Robinson (1960),Adventure|Children
853,That Darn Cat! (1965),Children|Comedy|Mystery
854,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi
855,Cool Runnings (1993),Comedy
856,Angels in the Outfield (1994),Children|Comedy
857,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance
858,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical
859,"Three Caballeros, The (1945)",Animation|Children|Musical
860,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical
861,So Dear to My Heart (1949),Children|Drama
862,Robin Hood: Prince of Thieves (1991),Adventure|Drama
863,Mary Poppins (1964),Children|Comedy|Fantasy|Musical
864,Dumbo (1941),Animation|Children|Drama|Musical
865,Pete's Dragon (1977),Adventure|Animation|Children|Musical
866,Bedknobs and Broomsticks (1971),Adventure|Children|Musical
867,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical
868,"Fox and the Hound, The (1981)",Animation|Children|Drama
869,Freeway (1996),Comedy|Crime|Drama|Thriller
870,"Sound of Music, The (1965)",Musical|Romance
871,Die Hard (1988),Action|Crime|Thriller
872,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller
873,Unhook the Stars (1996),Drama
874,"Secret Agent, The (1996)",Drama
875,Secrets & Lies (1996),Drama
876,That Thing You Do! (1996),Comedy|Drama
877,To Gillian on Her 37th Birthday (1996),Drama|Romance
878,Surviving Picasso (1996),Drama
879,Beautiful Thing (1996),Drama|Romance
880,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller
881,"Ghost and the Darkness, The (1996)",Action|Adventure
882,Looking for Richard (1996),Documentary|Drama
883,Trees Lounge (1996),Drama
884,Normal Life (1996),Crime|Drama|Romance
885,Get on the Bus (1996),Drama
886,Shadow Conspiracy (1997),Thriller
887,Jude (1996),Drama
888,Everyone Says I Love You (1996),Comedy|Musical|Romance
889,Bitter Sugar (Azúcar amarga) (1996),Drama
890,William Shakespeare's Romeo + Juliet (1996),Drama|Romance
891,Swingers (1996),Comedy|Drama
892,Sleepers (1996),Thriller
893,Johns (1996),Drama
894,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance
895,Shall We Dance (1937),Comedy|Musical|Romance
896,"Damsel in Distress, A (1937)",Comedy|Musical|Romance
897,Crossfire (1947),Crime|Film-Noir
898,"Murder, My Sweet (1944)",Crime|Film-Noir|Thriller
899,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical
900,"Innocents, The (1961)",Drama|Horror|Thriller
901,Sleeper (1973),Comedy|Sci-Fi
902,Bananas (1971),Comedy|War
903,"Fish Called Wanda, A (1988)",Comedy|Crime
904,Monty Python's Life of Brian (1979),Comedy
905,Victor/Victoria (1982),Comedy|Musical|Romance
906,"Candidate, The (1972)",Drama
907,"Great Race, The (1965)",Comedy|Musical
908,Bonnie and Clyde (1967),Crime|Drama
909,"Old Man and the Sea, The (1958)",Adventure|Drama
910,Dial M for Murder (1954),Crime|Mystery|Thriller
911,Madame Butterfly (1995),Musical
912,Dirty Dancing (1987),Drama|Musical|Romance
913,Reservoir Dogs (1992),Crime|Mystery|Thriller
914,Platoon (1986),Drama|War
915,Weekend at Bernie's (1989),Comedy
916,Basic Instinct (1992),Crime|Mystery|Thriller
917,"Doors, The (1991)",Drama
918,"Crying Game, The (1992)",Drama|Romance|Thriller
919,Glengarry Glen Ross (1992),Drama
920,Sophie's Choice (1982),Drama
921,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi
922,"Search for One-eye Jimmy, The (1996)",Comedy
923,"Christmas Carol, A (1938)",Children|Drama|Fantasy
924,Days of Thunder (1990),Action|Drama|Romance
925,Top Gun (1986),Action|Romance
926,Rebel Without a Cause (1955),Drama
927,"Streetcar Named Desire, A (1951)",Drama
928,Children of the Corn IV: The Gathering (1996),Horror
929,Loser (1991),Comedy
930,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary
931,Palookaville (1996),Action|Comedy|Drama
932,"Associate, The (1996)",Comedy
933,"Funeral, The (1996)",Crime|Drama
934,"Single Girl, A (Fille seule, La) (1995)",Drama
935,"Eighth Day, The (Huitième jour, Le) (1996)",Drama
936,Drunks (1995),Drama
937,"People vs. Larry Flynt, The (1996)",Comedy|Drama
938,Glory Daze (1995),Drama
939,"Perfect Candidate, A (1996)",Documentary
940,On Golden Pond (1981),Drama
941,"Return of the Pink Panther, The (1975)",Comedy|Crime
942,Drop Dead Fred (1991),Comedy|Fantasy
943,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
944,"Fog, The (1980)",Horror
945,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
946,"Howling, The (1980)",Horror|Mystery
947,Jean de Florette (1986),Drama|Mystery
948,Manon of the Spring (Manon des sources) (1986),Drama
949,Private Benjamin (1980),Comedy
950,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
951,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
952,When We Were Kings (1996),Documentary
953,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime
954,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama
955,Faust (1994),Animation|Comedy|Thriller
956,He Walked by Night (1948),Crime|Film-Noir|Thriller
957,Raw Deal (1948),Film-Noir
958,T-Men (1947),Film-Noir
959,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama|War
960,"Ruling Class, The (1972)",Comedy|Drama
961,Mina Tannenbaum (1994),Drama
962,2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her) (1967),Drama
963,Dear God (1996),Comedy
964,Bad Moon (1996),Action|Adventure|Horror
965,American Dream (1990),Documentary
966,Best of the Best 3: No Turning Back (1995),Action
967,Bob Roberts (1992),Comedy
968,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama
969,"Cook the Thief His Wife & Her Lover, The (1989)",Comedy|Drama
970,Dead Tired (Grosse Fatigue) (1994),Comedy
971,Delicatessen (1991),Comedy|Drama|Romance
972,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",Drama|Fantasy|Romance
973,Enchanted April (1992),Drama|Romance
974,Paths of Glory (1957),Drama|War
